txHash,blockNumber,blockTime,askUser,bidUser,collection,itemIds,amounts,currency,strategyId,feeRecipients,feeAmountsEth,orderHash,orderNonce,isInvalidated
0x6c5467a53e728c6bc2e1a924a80bc2f28d098331e2e720050c6a749710b3cee9,17024524,2023-04-11 11:21:23,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xfe075432347fd189031cc44ba6c56b678d37908ef16e11cb015a4f531f0369e5,4172,True
0x6c5467a53e728c6bc2e1a924a80bc2f28d098331e2e720050c6a749710b3cee9,17024524,2023-04-11 11:21:23,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x3d5dc5297cfc6e2301bf8ab3d3b085d176e58da020d263dab3fc517b5755c1af,4171,True
0x6c5467a53e728c6bc2e1a924a80bc2f28d098331e2e720050c6a749710b3cee9,17024524,2023-04-11 11:21:23,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xc722a409cd43035052bbfdcfb01a44df87c4ed31a1c15d0920c66bec541963ab,4170,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x55562ee435b92ff45b3e742d01f913733816e28cce254e4f5ba3c7c504744d61,124,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xf52f17fcda7ccbc60560fe4c8df12e727678c20c96a092caaacb7b9aa376f768,125,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xd4c75b4410e5762fa2b1c463d25466d3ff71605deb030eaac332d3c8a169861d,126,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x629c044e6b5280a62c5b90d2c319e53df00ab4ddb71a75bb59b000faaa71f1c4,127,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xa946e4e680a59113637563a4191c3b954a0bbf6e69fbefd37ecad221278e3415,128,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x0011ee7d44317e660c330698b8c16152bc9398e20b91b1f29d0f9463b6577a24,129,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x1ecdf1086050ad7aa4d2592de9139813d7fac09eab2723edd22e0ea3b9406904,130,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xe9fb238ba18c62831362bd545c9a93701dda6ac71f54ac57ef4006e81a7a14ad,131,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x9c525a9d324fb31727ca16a13345244633e1ad9c608529a44e75951a1c11a7b8,132,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xd8adf9077f13d5a1086019596b744ba91591fec9d802f0bf16df1b343106af0d,133,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xb6f175d249143d0c21f9725c7a0f8d0e2cb66f7148be46a40a84821612e2e1a7,134,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x194fa78b4215444106a8710e994e7e6f4fe9886958ddc7af5a45a34062b49695,135,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x61011aa6e2a45dbe0aec5f3fa94f99ee37cec3a101a96325d84472e2fcfc0965,136,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x653f90b0cf585ac5e9cecdf2e6642ddcf04459e832be254d8c781f8779dff8da,137,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xe941eff7b3789cdb66077b5d211b211c5b3207aab60df98cdfe3afdf58c8faf3,138,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x545018d15bf2da6d5671f1cfcb785e99baf938743a785e6da11a13e6bb3c8f40,139,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x8e77ce225ef6ddd0a4b7120907a08e14c7042542aed83e0ed35e7e3d5be4e314,140,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x95b9d1f1f5c8cfc04f1f4d7555ccba3bca79ab0de37cd43d379b4daf70ab678a,141,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x06a27d70f81bd73813da71f418e6b0e088d6f21015b65d1c621a46a57c66767e,142,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x07af929efb3ec5fa88222c269dd695aa3d98f56a62f18e54b558b801556d10e6,143,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x73d7b21abcaa6dc34b506c9ee23af166609a7eb580df9b6cb0fc40350f2320d5,117,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x90b96429e66db354bc9a91831032c58f73b4f798b2aa0d940937ae5ed6e1537f,118,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x00cd739026bae3b6a7c9363ea8eacd32938dcdac32b870014a7f012284a831e4,119,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xb74654f9430ff04416de59f77a978a00cd0792e8457a72b4c79c612c89f0c32c,120,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x2d33c1cdc83b1361f5b22ab317a097ab75b6e94fb28e9b7bf5b124c76d354989,121,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x863f9c66a51c0dd0c5d1e6b6d05e78990f89efd4437eac6a0e8ec3d65b804172,122,True
0x3c2ad5753cd7d2be93c3a7e9ad9d1bdfde008d28f9b8174d594eb08a175eac81,17023662,2023-04-11 08:26:11,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x81c6686fbe1594d599ac86a0d8e81d84a2f9bcf2,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x1ea909a288e4d1471c083e13dae427c2435fd16494cf9e484a5741375df8b656,123,True
0x40fc2c097d51a140fe800e1dfcefedcbffca496b5b1e57939e713a12d79b8c02,17023189,2023-04-11 06:49:23,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x1741058ca57bc208c8f2141cbc3a4ae3e9dee628735dd7db34f2d625071ec570,4169,True
0x40fc2c097d51a140fe800e1dfcefedcbffca496b5b1e57939e713a12d79b8c02,17023189,2023-04-11 06:49:23,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xa9c0def2cc535481c58c5a51b3175a8a115a297051fe91863ad655ca45232ca5,4168,True
0x40fc2c097d51a140fe800e1dfcefedcbffca496b5b1e57939e713a12d79b8c02,17023189,2023-04-11 06:49:23,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x0b240a302636c74c45af24266b4e27169c594dbeec48bc054f08315b2fafc9ab,4167,True
0x40fc2c097d51a140fe800e1dfcefedcbffca496b5b1e57939e713a12d79b8c02,17023189,2023-04-11 06:49:23,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xb83c9264ca2f7c6a4bd9c193ff68c252e9ae85d21569a31801cbc7389f8d1f98,4166,True
0x40fc2c097d51a140fe800e1dfcefedcbffca496b5b1e57939e713a12d79b8c02,17023189,2023-04-11 06:49:23,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x38af53b914671f1e3b8603e658f4aca697caac95ccb736b09eb0c8b27f83b288,4165,True
0x40fc2c097d51a140fe800e1dfcefedcbffca496b5b1e57939e713a12d79b8c02,17023189,2023-04-11 06:49:23,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x161076d23fd6e92e2857ecedaff6d1531ddd82e7633dfe4ce8215e2ad39ecd14,4164,True
0x40fc2c097d51a140fe800e1dfcefedcbffca496b5b1e57939e713a12d79b8c02,17023189,2023-04-11 06:49:23,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x048f94a7fe74f4b36d6de90982e22987d1a8ad02deb8251cd45e43c3271275b3,4163,True
0x40fc2c097d51a140fe800e1dfcefedcbffca496b5b1e57939e713a12d79b8c02,17023189,2023-04-11 06:49:23,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xb103cf4d260c16b33320e1d4e96f3084cd11de3088153a7259636b9451bcb12b,4162,True
0x40fc2c097d51a140fe800e1dfcefedcbffca496b5b1e57939e713a12d79b8c02,17023189,2023-04-11 06:49:23,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xc2c390438e5dae59ff6f49ffa134a3e36e0f5dcfd877894e412d89c38f374685,4161,True
0x40fc2c097d51a140fe800e1dfcefedcbffca496b5b1e57939e713a12d79b8c02,17023189,2023-04-11 06:49:23,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xd9346a5a1ae86980f747cf4b98f6892c4a307eb3761d0f45c3e64a45ac30c031,4160,True
0x40fc2c097d51a140fe800e1dfcefedcbffca496b5b1e57939e713a12d79b8c02,17023189,2023-04-11 06:49:23,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x5ac8e57f0797e4f26db42e2eea2da5e9e2793fa7b178c60e0b6194fc1bc92788,4159,True
0x40fc2c097d51a140fe800e1dfcefedcbffca496b5b1e57939e713a12d79b8c02,17023189,2023-04-11 06:49:23,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xfcdd7a6a7401057a984156edb771cf8070f322bf28bec12b133f3bdc00a3f947,4158,True
0x40fc2c097d51a140fe800e1dfcefedcbffca496b5b1e57939e713a12d79b8c02,17023189,2023-04-11 06:49:23,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xcea718d6221ae646b46d4c53b3d8af2ea9747090914e44944fb2f35abd34564b,4157,True
0x40fc2c097d51a140fe800e1dfcefedcbffca496b5b1e57939e713a12d79b8c02,17023189,2023-04-11 06:49:23,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xe0f35daf1653b785e3838da38b2f7b2255c15ff4f1e31f285a8cb0d7dabec9e2,4156,True
